year,boxcoidx,indidx,sex,date,age,broodsize,bsm,visitid,IVI,IFI,IFI_t1,IFI_t2,load,fecal,wtbird,wtbird_delta,begAvg,begAvg_t1,begAvg_t2,begAvg_t3
1,3,4,F,29,7,8,I,608,131,131,10,77,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,618,255,75,48,49,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,620,116,116,6,75,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,622,98,33,82,116,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,624,142,97,50,33,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,627,304,184,60,72,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,629,157,148,21,184,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,630,116,129,148,21,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,633,158,8,67,94,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,635,81,53,38,8,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,636,186,195,53,38,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,639,207,1,176,38,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,640,48,55,1,176,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,641,214,228,55,1,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,643,491,465,35,228,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,646,142,7,86,61,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,647,156,166,7,86,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,651,214,20,75,72,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,655,438,40,114,256,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,656,149,170,40,114,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,671,328,22,138,164,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,680,561,14,32,29,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,683,169,5,91,81,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,685,180,104,86,5,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,689,406,106,103,189,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,691,62,1,74,106,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,693,207,76,132,1,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,695,139,52,92,76,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,697,58,37,28,52,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,700,157,51,66,59,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,704,217,55,103,41,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,706,78,58,38,55,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,708,65,45,26,58,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,711,245,55,187,8,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,712,57,67,55,187,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,713,137,145,67,55,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,715,134,131,7,145,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,717,58,36,30,131,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,722,426,54,149,146,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,724,48,38,24,54,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,726,66,36,38,38,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,728,97,12,96,36,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,729,133,145,12,96,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,732,458,17,156,291,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,734,207,122,94,17,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,736,61,51,20,122,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,739,209,19,117,82,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,741,81,22,71,19,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,742,106,119,22,71,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,748,155,151,17,44,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,750,40,41,7,151,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,754,196,20,84,91,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,757,101,1,81,27,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,759,97,38,68,1,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,760,102,118,38,68,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,762,76,74,14,118,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,764,123,122,19,74,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,766,98,27,82,122,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,768,207,165,61,27,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,770,50,37,25,165,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,772,116,53,79,37,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,774,60,30,45,53,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,776,96,11,97,30,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,777,64,75,11,97,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,780,150,1,132,37,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,781,230,239,1,132,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,782,163,178,239,1,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,784,60,58,11,178,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,786,249,151,119,58,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,789,75,46,24,16,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,791,108,54,60,46,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,792,85,108,54,60,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,794,71,14,71,108,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,796,104,33,87,14,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,798,121,65,70,33,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,801,196,36,160,19,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,803,171,11,170,36,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,806,186,12,88,118,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,812,139,152,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,813,180,191,152,NA,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,814,198,210,191,152,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,817,252,9,105,155,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,822,276,105,59,69,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,824,113,52,76,105,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,826,107,44,73,52,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,828,94,89,18,44,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,830,81,5,83,89,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,831,77,93,5,83,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,836,271,54,49,35,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,837,96,120,54,49,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,838,215,229,120,54,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,839,332,341,229,120,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,841,108,76,41,341,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,843,30,28,16,76,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,844,24,50,28,16,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,848,359,94,90,176,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,850,185,194,2,94,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,854,232,26,41,164,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,858,262,82,106,75,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,860,120,84,46,82,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,867,618,20,27,55,NA,1,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,869,44,16,41,20,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,873,235,25,63,67,NA,0,NA,NA,NA,NA,NA,NA
1,3,4,F,29,7,8,I,877,309,31,218,59,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,566,126,34,138,129,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,568,180,65,135,34,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,570,36,21,25,65,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,572,120,65,66,21,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,573,53,73,65,66,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,574,74,83,73,65,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,576,278,229,66,83,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,578,116,63,64,229,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,580,84,19,75,63,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,582,149,26,137,19,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,584,401,272,150,26,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,585,115,126,272,150,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,586,36,46,126,272,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,588,230,110,132,46,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,590,45,11,54,110,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,591,78,89,11,54,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,593,99,58,55,89,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,594,180,195,58,55,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,597,91,34,73,2,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,599,107,87,39,34,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,600,165,177,87,39,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,601,185,198,177,87,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,602,786,801,198,177,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,603,51,65,801,198,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,604,230,244,65,801,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,605,73,81,244,65,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,607,72,10,77,81,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,609,132,16,131,10,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,610,72,89,16,131,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,612,792,804,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,613,216,228,804,NA,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,615,163,93,105,228,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,616,39,49,93,105,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,617,37,48,49,93,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,619,68,6,75,48,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,621,188,82,116,6,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,623,62,50,33,82,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,625,160,72,97,50,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,626,44,60,72,97,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,628,193,21,184,60,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,631,343,94,129,148,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,632,56,67,94,129,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,634,37,38,8,67,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,637,276,38,195,53,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,638,157,176,38,195,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,642,304,35,228,55,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,644,524,61,465,35,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,645,85,86,61,465,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,648,240,68,166,7,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,649,63,72,68,166,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,650,66,75,72,68,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,652,40,34,20,75,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,653,249,256,34,20,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,654,98,114,256,34,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,657,218,18,170,40,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,658,246,258,18,170,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,663,175,180,120,224,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,669,157,164,8,NA,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,670,129,138,164,8,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,672,32,25,22,138,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,673,55,69,25,22,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,674,167,177,69,25,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,675,52,64,177,69,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,676,135,150,64,177,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,677,1,9,150,64,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,678,18,29,9,150,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,679,21,32,29,9,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,681,84,81,14,32,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,682,84,91,81,14,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,684,86,86,5,91,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,686,104,14,104,86,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,687,178,189,14,104,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,688,92,103,189,14,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,690,170,74,106,103,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,692,124,132,1,74,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,694,159,92,76,132,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,696,69,28,52,92,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,698,78,59,37,28,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,699,52,66,59,37,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,701,68,26,51,66,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,702,31,41,26,51,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,703,97,103,41,26,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,705,85,38,55,103,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,707,75,26,58,38,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,709,38,8,45,26,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,710,179,187,8,45,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,714,263,7,145,67,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,716,142,30,131,7,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,718,48,20,36,30,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,719,67,74,20,36,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,720,137,146,74,20,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,721,138,149,146,74,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,723,69,24,54,149,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,725,59,38,38,24,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,727,125,96,36,38,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,730,442,291,145,12,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,731,141,156,291,145,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,733,100,94,17,156,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,735,133,20,122,94,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,737,123,82,51,20,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,738,94,117,82,51,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,740,75,71,19,117,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,744,443,460,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,745,79,97,460,NA,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,747,47,17,44,97,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,749,147,7,151,17,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,751,38,13,41,7,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,752,82,91,13,41,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,753,70,84,91,13,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,755,35,27,20,84,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,756,76,81,27,20,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,758,52,68,1,81,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,761,154,14,118,38,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,763,80,19,74,14,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,765,192,82,122,19,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,767,72,61,27,82,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,769,174,25,165,61,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,771,98,79,37,25,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,773,87,45,53,79,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,775,110,97,30,45,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,778,107,37,75,11,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,779,119,132,37,75,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,783,404,11,178,239,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,785,168,119,58,11,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,787,150,16,151,119,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,788,14,24,16,151,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,790,89,60,46,24,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,793,222,71,108,54,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,795,92,87,14,71,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,797,88,70,33,87,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,799,74,19,65,70,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,800,77,160,19,65,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,802,193,170,36,160,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,804,117,118,11,170,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,805,68,88,118,11,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,807,77,84,12,88,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,808,34,51,84,12,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,809,93,103,51,84,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,810,65,72,103,51,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,816,90,105,155,210,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,818,19,19,9,105,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,819,29,39,19,9,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,820,60,69,39,19,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,821,42,59,69,39,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,823,168,76,105,59,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,825,110,73,52,76,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,827,39,18,44,73,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,829,160,83,89,18,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,832,140,56,93,5,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,833,83,94,56,93,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,834,19,35,94,56,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,835,32,49,35,94,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,840,759,41,341,229,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,842,78,16,76,41,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,845,69,5,50,28,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,846,169,176,5,50,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,847,81,90,176,5,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,849,81,2,94,90,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,851,200,15,194,2,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,852,149,164,15,194,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,853,24,41,164,15,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,855,9,2,26,41,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,856,65,75,2,26,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,857,84,106,75,2,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,859,113,46,82,106,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,861,93,34,84,46,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,862,259,273,34,84,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,863,94,115,273,34,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,864,103,115,115,273,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,865,40,55,115,115,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,866,3,27,55,115,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,868,46,41,20,27,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,870,97,95,16,41,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,871,57,67,95,16,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,872,45,63,67,95,NA,1,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,874,22,7,25,63,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,875,46,59,7,25,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,876,204,218,59,7,NA,0,NA,NA,NA,NA,NA,NA
1,3,5,M,29,7,8,I,878,79,63,31,218,NA,0,NA,NA,NA,NA,NA,NA
